date,縣市,鄉鎮,戶數,人口總,人口男,人口女
2007-03-01,臺北市,松山區,75539.0,209651.0,99830.0,109821.0
2007-03-01,臺北市,信義區,84533.0,230342.0,112460.0,117882.0
2007-03-01,臺北市,大安區,113107.0,313038.0,148808.0,164230.0
2007-03-01,臺北市,中山區,86629.0,218459.0,104283.0,114176.0
2007-03-01,臺北市,中正區,59387.0,158665.0,77231.0,81434.0
2007-03-01,臺北市,大同區,45201.0,126467.0,62973.0,63494.0
2007-03-01,臺北市,萬華區,72073.0,193781.0,97894.0,95887.0
2007-03-01,臺北市,文山區,92789.0,260813.0,127471.0,133342.0
2007-03-01,臺北市,南港區,39057.0,113190.0,56405.0,56785.0
2007-03-01,臺北市,內湖區,89952.0,264682.0,128678.0,136004.0
2007-03-01,臺北市,士林區,96495.0,287606.0,140835.0,146771.0
2007-03-01,臺北市,北投區,85039.0,249579.0,122109.0,127470.0
2007-03-01,高雄市,鹽埕區,11188.0,28916.0,14761.0,14155.0
2007-03-01,高雄市,鼓山區,44597.0,119508.0,59672.0,59836.0
2007-03-01,高雄市,左營區,68808.0,184347.0,91943.0,92404.0
2007-03-01,高雄市,楠梓區,57388.0,166583.0,83397.0,83186.0
2007-03-01,高雄市,三民區,125795.0,357452.0,176362.0,181090.0
2007-03-01,高雄市,新興區,22652.0,57738.0,28346.0,29392.0
2007-03-01,高雄市,前金區,12203.0,30085.0,14834.0,15251.0
2007-03-01,高雄市,苓雅區,69532.0,189374.0,93050.0,96324.0
2007-03-01,高雄市,前鎮區,71912.0,200521.0,100877.0,99644.0
2007-03-01,高雄市,旗津區,10637.0,30101.0,15821.0,14280.0
2007-03-01,高雄市,小港區,57428.0,150352.0,76474.0,73878.0
2007-03-01,金門縣,金城鎮,9760.0,26580.0,14023.0,12557.0
2007-03-01,金門縣,金湖鎮,6337.0,17411.0,9255.0,8156.0
2007-03-01,金門縣,金沙鎮,4859.0,12577.0,6639.0,5938.0
2007-03-01,金門縣,金寧鄉,5362.0,14050.0,7559.0,6491.0
2007-03-01,金門縣,烈嶼鄉,2264.0,6801.0,3601.0,3200.0
2007-03-01,金門縣,烏坵鄉,134.0,454.0,234.0,220.0
2007-03-01,連江縣,南竿鄉,1050.0,5846.0,3393.0,2453.0
2007-03-01,連江縣,北竿鄉,367.0,1819.0,1080.0,739.0
2007-03-01,連江縣,莒光鄉,235.0,1159.0,683.0,476.0
2007-03-01,連江縣,東引鄉,245.0,977.0,582.0,395.0
2007-04-01,總計,臺灣地區,7389326.0,22798704.0,11540664.0,11258040.0
2007-04-01,總計,臺灣省,5896137.0,18656251.0,9506161.0,9150090.0
2007-04-01,總計,新北市,1287506.0,3773177.0,1889032.0,1884145.0
2007-04-01,總計,宜蘭縣,145171.0,460265.0,236173.0,224092.0
2007-04-01,總計,桃園市,608596.0,1917187.0,973966.0,943221.0
2007-04-01,總計,新竹縣,144281.0,490019.0,253833.0,236186.0
2007-04-01,總計,苗栗縣,161216.0,559740.0,292577.0,267163.0
2007-04-01,總計,臺中市,437734.0,1545017.0,787084.0,757933.0
2007-04-01,總計,彰化縣,345192.0,1314711.0,678281.0,636430.0
2007-04-01,總計,南投縣,162843.0,534530.0,277126.0,257404.0
2007-04-01,總計,雲林縣,216619.0,727162.0,382093.0,345069.0
2007-04-01,總計,嘉義縣,167300.0,552446.0,290018.0,262428.0
2007-04-01,總計,臺南市,350295.0,1106009.0,568023.0,537986.0
2007-04-01,總計,高雄市,411592.0,1244316.0,641454.0,602862.0
2007-04-01,總計,屏東縣,265107.0,891587.0,461563.0,430024.0
2007-04-01,總計,臺東縣,77440.0,235137.0,124214.0,110923.0
2007-04-01,總計,花蓮縣,115688.0,344453.0,179284.0,165169.0
2007-04-01,總計,澎湖縣,30128.0,92023.0,47599.0,44424.0
2007-04-01,總計,基隆市,141163.0,390455.0,198122.0,192333.0
2007-04-01,總計,新竹市,128741.0,396402.0,198739.0,197663.0
2007-04-01,總計,臺中市,355653.0,1047692.0,512913.0,534779.0
2007-04-01,總計,嘉義市,89821.0,272434.0,134976.0,137458.0
2007-04-01,總計,臺南市,254051.0,761489.0,379091.0,382398.0
2007-04-01,總計,臺北市,940299.0,2627146.0,1279016.0,1348130.0
2007-04-01,總計,高雄市,552890.0,1515307.0,755487.0,759820.0
2007-04-01,總計,福建省,30715.0,88198.0,47346.0,40852.0
2007-04-01,總計,金門縣,28814.0,78407.0,41628.0,36779.0
2007-04-01,總計,連江縣,1901.0,9791.0,5718.0,4073.0
2007-04-01,新北市,板橋區,179461.0,544990.0,272045.0,272945.0
2007-04-01,新北市,三重區,129187.0,383235.0,192510.0,190725.0
2007-04-01,新北市,永和區,86874.0,235596.0,113864.0,121732.0
2007-04-01,新北市,中和區,145031.0,410011.0,204204.0,205807.0
2007-04-01,新北市,新莊區,127235.0,393723.0,195862.0,197861.0
2007-04-01,新北市,新店區,109230.0,289576.0,143368.0,146208.0
2007-04-01,新北市,土城區,77420.0,236943.0,119053.0,117890.0
2007-04-01,新北市,蘆洲區,60247.0,190483.0,94845.0,95638.0
2007-04-01,新北市,汐止區,72869.0,179233.0,89744.0,89489.0
2007-04-01,新北市,樹林區,51045.0,162931.0,82621.0,80310.0
2007-04-01,新北市,鶯歌區,25206.0,85173.0,43455.0,41718.0
2007-04-01,新北市,三峽區,29145.0,92572.0,47844.0,44728.0
2007-04-01,新北市,淡水區,48477.0,130533.0,64329.0,66204.0
2007-04-01,新北市,瑞芳區,15373.0,43583.0,22428.0,21155.0
2007-04-01,新北市,五股區,25102.0,76546.0,39022.0,37524.0
2007-04-01,新北市,泰山區,24031.0,73341.0,37180.0,36161.0
2007-04-01,新北市,林口區,20437.0,63288.0,31747.0,31541.0
2007-04-01,新北市,深坑區,7966.0,21817.0,11152.0,10665.0
2007-04-01,新北市,石碇區,3133.0,7932.0,4420.0,3512.0
2007-04-01,新北市,坪林區,2316.0,6608.0,3720.0,2888.0
2007-04-01,新北市,三芝區,8408.0,23505.0,12268.0,11237.0
2007-04-01,新北市,石門區,3597.0,11715.0,6229.0,5486.0
2007-04-01,新北市,八里區,10896.0,32378.0,16645.0,15733.0
2007-04-01,新北市,平溪區,2333.0,5755.0,3208.0,2547.0
2007-04-01,新北市,雙溪區,3766.0,9944.0,5386.0,4558.0
2007-04-01,新北市,貢寮區,4273.0,13935.0,7269.0,6666.0
2007-04-01,新北市,金山區,6354.0,22197.0,11347.0,10850.0
2007-04-01,新北市,萬里區,6429.0,20302.0,10527.0,9775.0
2007-04-01,新北市,烏來區,1665.0,5332.0,2740.0,2592.0
2007-04-01,宜蘭縣,宜蘭市,31518.0,95672.0,47460.0,48212.0
2007-04-01,宜蘭縣,羅東鎮,23922.0,74233.0,35738.0,38495.0
2007-04-01,宜蘭縣,蘇澳鎮,12989.0,43136.0,22443.0,20693.0
2007-04-01,宜蘭縣,頭城鎮,9109.0,31808.0,16529.0,15279.0
2007-04-01,宜蘭縣,礁溪鄉,11570.0,35960.0,18924.0,17036.0
2007-04-01,宜蘭縣,壯圍鄉,7689.0,25321.0,13401.0,11920.0
2007-04-01,宜蘭縣,員山鄉,10099.0,32445.0,17498.0,14947.0
2007-04-01,宜蘭縣,冬山鄉,16059.0,51191.0,26589.0,24602.0
2007-04-01,宜蘭縣,五結鄉,11925.0,37600.0,19703.0,17897.0
2007-04-01,宜蘭縣,三星鄉,6843.0,21231.0,11546.0,9685.0
2007-04-01,宜蘭縣,大同鄉,1755.0,5803.0,3228.0,2575.0
2007-04-01,宜蘭縣,南澳鄉,1693.0,5865.0,3114.0,2751.0
2007-04-01,桃園市,桃園區,130642.0,386988.0,190512.0,196476.0
2007-04-01,桃園市,中壢區,114920.0,356087.0,179240.0,176847.0
2007-04-01,桃園市,平鎮區,60619.0,201280.0,102070.0,99210.0
2007-04-01,桃園市,八德區,52455.0,171416.0,88262.0,83154.0
2007-04-01,桃園市,大溪區,27057.0,89584.0,46506.0,43078.0
2007-04-01,桃園市,楊梅區,43065.0,141275.0,72430.0,68845.0
2007-04-01,桃園市,蘆竹區,41732.0,129260.0,65323.0,63937.0
2007-04-01,桃園市,大園區,23438.0,79211.0,41396.0,37815.0
2007-04-01,桃園市,龜山區,45112.0,130111.0,66699.0,63412.0
2007-04-01,桃園市,龍潭區,34090.0,112084.0,57367.0,54717.0
2007-04-01,桃園市,新屋區,14229.0,49917.0,26682.0,23235.0
2007-04-01,桃園市,觀音區,17634.0,59223.0,31443.0,27780.0
2007-04-01,桃園市,復興區,3603.0,10751.0,6036.0,4715.0
2007-04-01,新竹縣,竹北市,37900.0,121737.0,61411.0,60326.0
2007-04-01,新竹縣,關西鎮,8753.0,32719.0,17499.0,15220.0
2007-04-01,新竹縣,新埔鎮,9769.0,36140.0,19180.0,16960.0
2007-04-01,新竹縣,竹東鎮,28351.0,95992.0,48569.0,47423.0
2007-04-01,新竹縣,湖口鄉,21672.0,73676.0,37948.0,35728.0
2007-04-01,新竹縣,橫山鄉,4155.0,14741.0,8054.0,6687.0
2007-04-01,新竹縣,新豐鄉,14337.0,51263.0,26624.0,24639.0
2007-04-01,新竹縣,芎林鄉,5867.0,20742.0,10927.0,9815.0
2007-04-01,新竹縣,寶山鄉,4390.0,13761.0,7458.0,6303.0
2007-04-01,新竹縣,北埔鄉,2934.0,10423.0,5651.0,4772.0
2007-04-01,新竹縣,峨眉鄉,1965.0,6148.0,3426.0,2722.0
2007-04-01,新竹縣,尖石鄉,2522.0,8177.0,4529.0,3648.0
2007-04-01,新竹縣,五峰鄉,1666.0,4500.0,2557.0,1943.0
2007-04-01,苗栗縣,苗栗市,27616.0,90863.0,46119.0,44744.0
2007-04-01,苗栗縣,苑裡鎮,13126.0,48977.0,25689.0,23288.0
2007-04-01,苗栗縣,通霄鎮,10839.0,39440.0,21095.0,18345.0
2007-04-01,苗栗縣,竹南鎮,21265.0,74481.0,38077.0,36404.0
2007-04-01,苗栗縣,頭份市,26699.0,93964.0,48190.0,45774.0
2007-04-01,苗栗縣,後龍鎮,11331.0,40661.0,21614.0,19047.0
2007-04-01,苗栗縣,卓蘭鎮,5684.0,18579.0,9896.0,8683.0
2007-04-01,苗栗縣,大湖鄉,5038.0,16335.0,8817.0,7518.0
2007-04-01,苗栗縣,公館鄉,9449.0,34646.0,18210.0,16436.0
2007-04-01,苗栗縣,銅鑼鄉,5815.0,19992.0,10678.0,9314.0
2007-04-01,苗栗縣,南庄鄉,3809.0,11573.0,6451.0,5122.0
2007-04-01,苗栗縣,頭屋鄉,3428.0,11949.0,6287.0,5662.0
2007-04-01,苗栗縣,三義鄉,5051.0,17821.0,9439.0,8382.0
2007-04-01,苗栗縣,西湖鄉,2556.0,8070.0,4487.0,3583.0
2007-04-01,苗栗縣,造橋鄉,3853.0,13955.0,7384.0,6571.0
2007-04-01,苗栗縣,三灣鄉,2274.0,7558.0,4110.0,3448.0
2007-04-01,苗栗縣,獅潭鄉,1596.0,5196.0,2904.0,2292.0
2007-04-01,苗栗縣,泰安鄉,1787.0,5680.0,3130.0,2550.0
2007-04-01,臺中市,豐原區,46521.0,164196.0,82049.0,82147.0
2007-04-01,臺中市,大里區,57125.0,190744.0,95197.0,95547.0
2007-04-01,臺中市,太平區,51707.0,171160.0,86303.0,84857.0
2007-04-01,臺中市,東勢區,16443.0,55122.0,28763.0,26359.0
2007-04-01,臺中市,大甲區,20638.0,79532.0,40416.0,39116.0
2007-04-01,臺中市,清水區,23633.0,85707.0,44431.0,41276.0
2007-04-01,臺中市,沙鹿區,20917.0,77756.0,39744.0,38012.0
2007-04-01,臺中市,梧棲區,15109.0,53941.0,27484.0,26457.0
2007-04-01,臺中市,后里區,14115.0,54625.0,28365.0,26260.0
2007-04-01,臺中市,神岡區,16751.0,64176.0,33145.0,31031.0
2007-04-01,臺中市,潭子區,29704.0,96599.0,48529.0,48070.0
2007-04-01,臺中市,大雅區,24593.0,87214.0,44302.0,42912.0
2007-04-01,臺中市,新社區,7072.0,25804.0,13661.0,12143.0
2007-04-01,臺中市,石岡區,4609.0,16155.0,8406.0,7749.0
2007-04-01,臺中市,外埔區,8195.0,31721.0,16413.0,15308.0
2007-04-01,臺中市,大安區,5084.0,20731.0,10972.0,9759.0
2007-04-01,臺中市,烏日區,18812.0,67190.0,34314.0,32876.0
2007-04-01,臺中市,大肚區,15077.0,55869.0,28783.0,27086.0
2007-04-01,臺中市,龍井區,19218.0,71378.0,36566.0,34812.0
2007-04-01,臺中市,霧峰區,17924.0,64481.0,33232.0,31249.0
2007-04-01,臺中市,和平區,4487.0,10916.0,6009.0,4907.0
2007-04-01,彰化縣,彰化市,67916.0,235646.0,118198.0,117448.0
2007-04-01,彰化縣,鹿港鎮,20977.0,85017.0,43664.0,41353.0
2007-04-01,彰化縣,和美鎮,22562.0,88888.0,45747.0,43141.0
2007-04-01,彰化縣,北斗鎮,9388.0,33515.0,17050.0,16465.0
2007-04-01,彰化縣,員林市,34843.0,126279.0,63900.0,62379.0
2007-04-01,彰化縣,溪湖鎮,14316.0,56648.0,29121.0,27527.0
2007-04-01,彰化縣,田中鎮,12038.0,45220.0,23821.0,21399.0
2007-04-01,彰化縣,二林鎮,13727.0,55382.0,28660.0,26722.0
2007-04-01,彰化縣,線西鄉,3901.0,17046.0,8809.0,8237.0
2007-04-01,彰化縣,伸港鄉,8362.0,35561.0,18359.0,17202.0
2007-04-01,彰化縣,福興鄉,11356.0,48835.0,25657.0,23178.0
2007-04-01,彰化縣,秀水鄉,9078.0,38701.0,20101.0,18600.0
2007-04-01,彰化縣,花壇鄉,12135.0,46334.0,23971.0,22363.0
2007-04-01,彰化縣,芬園鄉,6718.0,25360.0,13468.0,11892.0
2007-04-01,彰化縣,大村鄉,9676.0,36453.0,19101.0,17352.0
2007-04-01,彰化縣,埔鹽鄉,8451.0,34794.0,18341.0,16453.0
2007-04-01,彰化縣,埔心鄉,9400.0,35421.0,18408.0,17013.0
2007-04-01,彰化縣,永靖鄉,9926.0,39902.0,20785.0,19117.0
2007-04-01,彰化縣,社頭鄉,11793.0,45535.0,23511.0,22024.0
2007-04-01,彰化縣,二水鄉,5150.0,17203.0,9114.0,8089.0
2007-04-01,彰化縣,田尾鄉,7418.0,29231.0,15241.0,13990.0
2007-04-01,彰化縣,埤頭鄉,8133.0,32103.0,16888.0,15215.0
2007-04-01,彰化縣,芳苑鄉,9783.0,37162.0,19768.0,17394.0
2007-04-01,彰化縣,大城鄉,5278.0,19402.0,10616.0,8786.0
2007-04-01,彰化縣,竹塘鄉,4453.0,16799.0,8893.0,7906.0
2007-04-01,彰化縣,溪州鄉,8414.0,32274.0,17089.0,15185.0
2007-04-01,南投縣,南投市,31821.0,105662.0,53452.0,52210.0
2007-04-01,南投縣,埔里鎮,27262.0,86512.0,43977.0,42535.0
2007-04-01,南投縣,草屯鎮,29129.0,99785.0,50743.0,49042.0
2007-04-01,南投縣,竹山鎮,17822.0,59319.0,30822.0,28497.0
2007-04-01,南投縣,集集鎮,4066.0,12181.0,6418.0,5763.0
2007-04-01,南投縣,名間鄉,11614.0,41708.0,22084.0,19624.0
2007-04-01,南投縣,鹿谷鄉,6209.0,19693.0,10514.0,9179.0
2007-04-01,南投縣,中寮鄉,5378.0,16677.0,9137.0,7540.0
2007-04-01,南投縣,魚池鄉,5575.0,17385.0,9296.0,8089.0
2007-04-01,南投縣,國姓鄉,6989.0,21682.0,11905.0,9777.0
2007-04-01,南投縣,水里鄉,7142.0,21164.0,11148.0,10016.0
2007-04-01,南投縣,信義鄉,5003.0,17254.0,9412.0,7842.0
2007-04-01,南投縣,仁愛鄉,4833.0,15508.0,8218.0,7290.0
2007-04-01,雲林縣,斗六市,32036.0,105181.0,53262.0,51919.0
2007-04-01,雲林縣,斗南鎮,14544.0,47874.0,24495.0,23379.0
2007-04-01,雲林縣,虎尾鎮,20711.0,69020.0,35336.0,33684.0
2007-04-01,雲林縣,西螺鎮,13476.0,49252.0,25173.0,24079.0
2007-04-01,雲林縣,土庫鎮,8301.0,31274.0,16442.0,14832.0
2007-04-01,雲林縣,北港鎮,14722.0,44545.0,23251.0,21294.0
2007-04-01,雲林縣,古坑鄉,10199.0,34951.0,18530.0,16421.0
2007-04-01,雲林縣,大埤鄉,6359.0,22006.0,11731.0,10275.0
2007-04-01,雲林縣,莿桐鄉,8609.0,31020.0,16281.0,14739.0
2007-04-01,雲林縣,林內鄉,5506.0,20502.0,10756.0,9746.0
2007-04-01,雲林縣,二崙鄉,8514.0,30839.0,16574.0,14265.0
2007-04-01,雲林縣,崙背鄉,7934.0,28254.0,15016.0,13238.0
2007-04-01,雲林縣,麥寮鄉,11069.0,33095.0,17716.0,15379.0
2007-04-01,雲林縣,東勢鄉,5574.0,17808.0,9659.0,8149.0
2007-04-01,雲林縣,褒忠鄉,4113.0,14926.0,7988.0,6938.0
2007-04-01,雲林縣,臺西鄉,8377.0,27499.0,14841.0,12658.0
2007-04-01,雲林縣,元長鄉,9028.0,29998.0,16374.0,13624.0
2007-04-01,雲林縣,四湖鄉,8674.0,27802.0,15377.0,12425.0
2007-04-01,雲林縣,口湖鄉,9263.0,31311.0,16824.0,14487.0
2007-04-01,雲林縣,水林鄉,9610.0,30005.0,16467.0,13538.0
2007-04-01,嘉義縣,太保市,10160.0,35292.0,18380.0,16912.0
2007-04-01,嘉義縣,朴子市,13422.0,44338.0,22804.0,21534.0
2007-04-01,嘉義縣,布袋鎮,9830.0,31499.0,16345.0,15154.0
2007-04-01,嘉義縣,大林鎮,10822.0,34517.0,17865.0,16652.0
2007-04-01,嘉義縣,民雄鄉,21354.0,72753.0,37618.0,35135.0
2007-04-01,嘉義縣,溪口鄉,5148.0,16915.0,9052.0,7863.0
2007-04-01,嘉義縣,新港鄉,10004.0,35515.0,18785.0,16730.0
2007-04-01,嘉義縣,六腳鄉,8867.0,27471.0,14612.0,12859.0
2007-04-01,嘉義縣,東石鄉,9055.0,28853.0,15405.0,13448.0
2007-04-01,嘉義縣,義竹鄉,7200.0,21929.0,11426.0,10503.0
2007-04-01,嘉義縣,鹿草鄉,5496.0,17525.0,9414.0,8111.0
2007-04-01,嘉義縣,水上鄉,16987.0,53780.0,28080.0,25700.0
2007-04-01,嘉義縣,中埔鄉,14315.0,48114.0,25242.0,22872.0
2007-04-01,嘉義縣,竹崎鄉,10989.0,39581.0,21138.0,18443.0
2007-04-01,嘉義縣,梅山鄉,6260.0,22406.0,11909.0,10497.0
2007-04-01,嘉義縣,番路鄉,3719.0,11835.0,6477.0,5358.0
2007-04-01,嘉義縣,大埔鄉,1745.0,3955.0,2150.0,1805.0
2007-04-01,嘉義縣,阿里山鄉,1927.0,6168.0,3316.0,2852.0
2007-04-01,臺南市,新營區,25915.0,79000.0,39742.0,39258.0
2007-04-01,臺南市,永康區,69367.0,209343.0,104827.0,104516.0
2007-04-01,臺南市,鹽水區,9559.0,28006.0,14625.0,13381.0
2007-04-01,臺南市,白河區,10667.0,32569.0,17271.0,15298.0
2007-04-01,臺南市,麻豆區,14124.0,46418.0,23874.0,22544.0
2007-04-01,臺南市,佳里區,18121.0,59204.0,29596.0,29608.0
2007-04-01,臺南市,新化區,12998.0,44654.0,22980.0,21674.0
2007-04-01,臺南市,善化區,13348.0,42296.0,21632.0,20664.0
2007-04-01,臺南市,學甲區,9116.0,28745.0,14799.0,13946.0
2007-04-01,臺南市,柳營區,7498.0,23322.0,12230.0,11092.0
2007-04-01,臺南市,後壁區,8332.0,26633.0,13880.0,12753.0
2007-04-01,臺南市,東山區,7981.0,23873.0,12815.0,11058.0
2007-04-01,臺南市,下營區,8797.0,26881.0,13948.0,12933.0
2007-04-01,臺南市,六甲區,7329.0,24510.0,12781.0,11729.0
2007-04-01,臺南市,官田區,7448.0,22732.0,11765.0,10967.0
2007-04-01,臺南市,大內區,3995.0,11437.0,6127.0,5310.0
2007-04-01,臺南市,西港區,7492.0,25725.0,13186.0,12539.0
2007-04-01,臺南市,七股區,7701.0,25211.0,13255.0,11956.0
2007-04-01,臺南市,將軍區,7228.0,22247.0,11418.0,10829.0
2007-04-01,臺南市,北門區,4159.0,12718.0,6562.0,6156.0
2007-04-01,臺南市,新市區,10328.0,35747.0,18018.0,17729.0
2007-04-01,臺南市,安定區,8567.0,29898.0,15572.0,14326.0
2007-04-01,臺南市,山上區,2668.0,8097.0,4294.0,3803.0
2007-04-01,臺南市,玉井區,4980.0,15960.0,8332.0,7628.0
2007-04-01,臺南市,楠西區,3583.0,11098.0,5935.0,5163.0
2007-04-01,臺南市,南化區,2804.0,9009.0,4954.0,4055.0
2007-04-01,臺南市,左鎮區,1923.0,5675.0,3141.0,2534.0
2007-04-01,臺南市,仁德區,23076.0,68154.0,35295.0,32859.0
2007-04-01,臺南市,歸仁區,19209.0,65254.0,33385.0,31869.0
2007-04-01,臺南市,關廟區,10444.0,37184.0,19377.0,17807.0
2007-04-01,臺南市,龍崎區,1538.0,4409.0,2407.0,2002.0
2007-04-01,高雄市,鳳山區,120339.0,338889.0,170167.0,168722.0
2007-04-01,高雄市,岡山區,31585.0,95615.0,48441.0,47174.0
2007-04-01,高雄市,旗山區,13484.0,41285.0,21672.0,19613.0
2007-04-01,高雄市,美濃區,13460.0,44358.0,23314.0,21044.0
2007-04-01,高雄市,林園區,23259.0,71490.0,36969.0,34521.0
2007-04-01,高雄市,大寮區,36132.0,109261.0,57174.0,52087.0
2007-04-01,高雄市,大樹區,12795.0,44971.0,23431.0,21540.0
2007-04-01,高雄市,仁武區,22691.0,66775.0,34588.0,32187.0
2007-04-01,高雄市,大社區,11096.0,32623.0,16822.0,15801.0
2007-04-01,高雄市,鳥松區,15424.0,41127.0,21033.0,20094.0
2007-04-01,高雄市,橋頭區,12205.0,36760.0,18969.0,17791.0
2007-04-01,高雄市,燕巢區,9522.0,31329.0,16820.0,14509.0
2007-04-01,高雄市,田寮區,3603.0,8659.0,4860.0,3799.0
2007-04-01,高雄市,阿蓮區,8819.0,30951.0,15674.0,15277.0
2007-04-01,高雄市,路竹區,15257.0,54658.0,28018.0,26640.0
2007-04-01,高雄市,湖內區,8939.0,28676.0,14882.0,13794.0
2007-04-01,高雄市,茄萣區,9842.0,32105.0,16872.0,15233.0
2007-04-01,高雄市,永安區,5592.0,14243.0,7322.0,6921.0
2007-04-01,高雄市,彌陀區,6363.0,20878.0,10972.0,9906.0
2007-04-01,高雄市,梓官區,11443.0,37406.0,19612.0,17794.0
2007-04-01,高雄市,六龜區,5629.0,15728.0,8594.0,7134.0
2007-04-01,高雄市,甲仙區,2580.0,8309.0,4484.0,3825.0
2007-04-01,高雄市,杉林區,3974.0,11478.0,6327.0,5151.0
2007-04-01,高雄市,內門區,4965.0,16651.0,9100.0,7551.0
2007-04-01,高雄市,茂林區,519.0,1770.0,903.0,867.0
2007-04-01,高雄市,桃源區,1205.0,4824.0,2594.0,2230.0
2007-04-01,高雄市,三民區,870.0,3497.0,1840.0,1657.0
2007-04-01,屏東縣,屏東市,70231.0,216310.0,108589.0,107721.0
2007-04-01,屏東縣,潮州鎮,17416.0,57034.0,28867.0,28167.0
2007-04-01,屏東縣,東港鎮,14446.0,50371.0,25766.0,24605.0
2007-04-01,屏東縣,恆春鎮,10181.0,31285.0,16298.0,14987.0
2007-04-01,屏東縣,萬丹鄉,13597.0,54393.0,28279.0,26114.0
2007-04-01,屏東縣,長治鄉,9368.0,30971.0,16325.0,14646.0
2007-04-01,屏東縣,麟洛鄉,3430.0,11749.0,6100.0,5649.0
2007-04-01,屏東縣,九如鄉,6365.0,23261.0,12104.0,11157.0
2007-04-01,屏東縣,里港鄉,7727.0,26532.0,13683.0,12849.0
2007-04-01,屏東縣,鹽埔鄉,7421.0,27865.0,14585.0,13280.0
2007-04-01,屏東縣,高樹鄉,9493.0,27707.0,14880.0,12827.0
2007-04-01,屏東縣,萬巒鄉,6263.0,22829.0,12095.0,10734.0
2007-04-01,屏東縣,內埔鄉,17064.0,59568.0,31204.0,28364.0
2007-04-01,屏東縣,竹田鄉,5358.0,18576.0,9923.0,8653.0
2007-04-01,屏東縣,新埤鄉,3268.0,11086.0,5905.0,5181.0
2007-04-01,屏東縣,枋寮鄉,8245.0,27525.0,14633.0,12892.0
2007-04-01,屏東縣,新園鄉,10761.0,39784.0,20670.0,19114.0
2007-04-01,屏東縣,崁頂鄉,3897.0,16856.0,8736.0,8120.0
2007-04-01,屏東縣,林邊鄉,6148.0,21392.0,11128.0,10264.0
2007-04-01,屏東縣,南州鄉,3566.0,12193.0,6282.0,5911.0
2007-04-01,屏東縣,佳冬鄉,6563.0,21908.0,11481.0,10427.0
2007-04-01,屏東縣,琉球鄉,3696.0,12734.0,7062.0,5672.0
2007-04-01,屏東縣,車城鄉,3387.0,10187.0,5512.0,4675.0
2007-04-01,屏東縣,滿州鄉,2959.0,8735.0,4794.0,3941.0
2007-04-01,屏東縣,枋山鄉,2098.0,6305.0,3408.0,2897.0
2007-04-01,屏東縣,三地門鄉,2005.0,7267.0,3740.0,3527.0
2007-04-01,屏東縣,霧臺鄉,811.0,2799.0,1497.0,1302.0
2007-04-01,屏東縣,瑪家鄉,1799.0,6551.0,3439.0,3112.0
2007-04-01,屏東縣,泰武鄉,1069.0,4946.0,2636.0,2310.0
2007-04-01,屏東縣,來義鄉,2061.0,7863.0,4052.0,3811.0
2007-04-01,屏東縣,春日鄉,1251.0,5043.0,2654.0,2389.0
2007-04-01,屏東縣,獅子鄉,1408.0,5021.0,2674.0,2347.0
2007-04-01,屏東縣,牡丹鄉,1755.0,4941.0,2562.0,2379.0
2007-04-01,臺東縣,臺東市,36632.0,110439.0,56493.0,53946.0
2007-04-01,臺東縣,成功鎮,5287.0,16588.0,8908.0,7680.0
2007-04-01,臺東縣,關山鎮,3156.0,10048.0,5317.0,4731.0
2007-04-01,臺東縣,卑南鄉,6389.0,18591.0,10269.0,8322.0
2007-04-01,臺東縣,大武鄉,2464.0,7256.0,3819.0,3437.0
2007-04-01,臺東縣,太麻里鄉,4464.0,12339.0,6638.0,5701.0
2007-04-01,臺東縣,東河鄉,3428.0,9881.0,5495.0,4386.0
2007-04-01,臺東縣,長濱鄉,2807.0,8956.0,5072.0,3884.0
2007-04-01,臺東縣,鹿野鄉,3094.0,9076.0,4930.0,4146.0
2007-04-01,臺東縣,池上鄉,3184.0,9593.0,5147.0,4446.0
2007-04-01,臺東縣,綠島鄉,872.0,3067.0,1624.0,1443.0
2007-04-01,臺東縣,延平鄉,1051.0,3661.0,2053.0,1608.0
2007-04-01,臺東縣,海端鄉,1075.0,4606.0,2515.0,2091.0
2007-04-01,臺東縣,達仁鄉,1394.0,3790.0,2095.0,1695.0
2007-04-01,臺東縣,金峰鄉,974.0,3338.0,1773.0,1565.0
2007-04-01,臺東縣,蘭嶼鄉,1169.0,3908.0,2066.0,1842.0
2007-04-01,花蓮縣,花蓮市,38529.0,109548.0,54317.0,55231.0
2007-04-01,花蓮縣,鳳林鎮,4366.0,12608.0,6688.0,5920.0
2007-04-01,花蓮縣,玉里鎮,8744.0,28471.0,15599.0,12872.0
2007-04-01,花蓮縣,新城鄉,7124.0,20654.0,10784.0,9870.0
2007-04-01,花蓮縣,吉安鄉,27039.0,78817.0,40692.0,38125.0
2007-04-01,花蓮縣,壽豐鄉,6628.0,19485.0,10660.0,8825.0
2007-04-01,花蓮縣,光復鄉,4966.0,14883.0,7985.0,6898.0
2007-04-01,花蓮縣,豐濱鄉,1795.0,5426.0,3031.0,2395.0
2007-04-01,花蓮縣,瑞穗鄉,4479.0,13547.0,7344.0,6203.0
2007-04-01,花蓮縣,富里鄉,3869.0,12199.0,6754.0,5445.0
2007-04-01,花蓮縣,秀林鄉,4424.0,15027.0,7900.0,7127.0
